-2.1174999999999997, 3.22281, 330
-2.1174999999999997, 3.22281, 340
-2.1174999999999997, 3.22281, 350
-2.0174999999999996, 3.22281, 0
-2.0174999999999996, 3.22281, 10
-2.0174999999999996, 3.22281, 20
-2.0174999999999996, 3.22281, 30
-2.0174999999999996, 3.22281, 40
-2.0174999999999996, 3.22281, 50
-2.0174999999999996, 3.22281, 60
-2.0174999999999996, 3.22281, 70
-2.0174999999999996, 3.22281, 80
-2.0174999999999996, 3.22281, 90
-2.0174999999999996, 3.22281, 100
-2.0174999999999996, 3.22281, 110
-2.0174999999999996, 3.22281, 120
-2.0174999999999996, 3.22281, 130
-2.0174999999999996, 3.22281, 140
-2.0174999999999996, 3.22281, 150
-2.0174999999999996, 3.22281, 160
-2.0174999999999996, 3.22281, 170
-2.0174999999999996, 3.22281, 180
-2.0174999999999996, 3.22281, 190
-2.0174999999999996, 3.22281, 200
-2.0174999999999996, 3.22281, 210
-2.0174999999999996, 3.22281, 220
-2.0174999999999996, 3.22281, 230
-2.0174999999999996, 3.22281, 240
-2.0174999999999996, 3.22281, 250
-2.0174999999999996, 3.22281, 260
-2.0174999999999996, 3.22281, 270
-2.0174999999999996, 3.22281, 280
-2.0174999999999996, 3.22281, 290
-2.0174999999999996, 3.22281, 300
-2.0174999999999996, 3.22281, 310
-2.0174999999999996, 3.22281, 320
-2.0174999999999996, 3.22281, 330
-2.0174999999999996, 3.22281, 340
-2.0174999999999996, 3.22281, 350
-1.9174999999999995, 3.22281, 0
-1.9174999999999995, 3.22281, 10
-1.9174999999999995, 3.22281, 20
-1.9174999999999995, 3.22281, 30
-1.9174999999999995, 3.22281, 40
-1.9174999999999995, 3.22281, 50
-1.9174999999999995, 3.22281, 60
-1.9174999999999995, 3.22281, 70
-1.9174999999999995, 3.22281, 80
-1.9174999999999995, 3.22281, 90
-1.9174999999999995, 3.22281, 100
-1.9174999999999995, 3.22281, 110
-1.9174999999999995, 3.22281, 120
-1.9174999999999995, 3.22281, 130
-1.9174999999999995, 3.22281, 140
-1.9174999999999995, 3.22281, 150
-1.9174999999999995, 3.22281, 160
-1.9174999999999995, 3.22281, 170
-1.9174999999999995, 3.22281, 180
-1.9174999999999995, 3.22281, 190
-1.9174999999999995, 3.22281, 200
-1.9174999999999995, 3.22281, 210
-1.9174999999999995, 3.22281, 220
-1.9174999999999995, 3.22281, 230
-1.9174999999999995, 3.22281, 240
-1.9174999999999995, 3.22281, 250
-1.9174999999999995, 3.22281, 260
-1.9174999999999995, 3.22281, 270
-1.9174999999999995, 3.22281, 280
-1.9174999999999995, 3.22281, 290
-1.9174999999999995, 3.22281, 300
-1.9174999999999995, 3.22281, 310
-1.9174999999999995, 3.22281, 320
-1.9174999999999995, 3.22281, 330
-1.9174999999999995, 3.22281, 340
-1.9174999999999995, 3.22281, 350
-1.8174999999999994, 3.22281, 0
-1.8174999999999994, 3.22281, 10
-1.8174999999999994, 3.22281, 20
-1.8174999999999994, 3.22281, 30
-1.8174999999999994, 3.22281, 40
-1.8174999999999994, 3.22281, 50
-1.8174999999999994, 3.22281, 60
-1.8174999999999994, 3.22281, 70
-1.8174999999999994, 3.22281, 80
-1.8174999999999994, 3.22281, 90
-1.8174999999999994, 3.22281, 100
-1.8174999999999994, 3.22281, 110
-1.8174999999999994, 3.22281, 120
-1.8174999999999994, 3.22281, 130
-1.8174999999999994, 3.22281, 140
-1.8174999999999994, 3.22281, 150
-1.8174999999999994, 3.22281, 160
-1.8174999999999994, 3.22281, 170
-1.8174999999999994, 3.22281, 180
-1.8174999999999994, 3.22281, 190
-1.8174999999999994, 3.22281, 200
-1.8174999999999994, 3.22281, 210
-1.8174999999999994, 3.22281, 220
-1.8174999999999994, 3.22281, 230
-1.8174999999999994, 3.22281, 240
-1.8174999999999994, 3.22281, 250
-1.8174999999999994, 3.22281, 260
-1.8174999999999994, 3.22281, 270
-1.8174999999999994, 3.22281, 280
-1.8174999999999994, 3.22281, 290
-1.8174999999999994, 3.22281, 300
-1.8174999999999994, 3.22281, 310
-1.8174999999999994, 3.22281, 320
-1.8174999999999994, 3.22281, 330
-1.8174999999999994, 3.22281, 340
-1.8174999999999994, 3.22281, 350
-1.7174999999999994, 3.22281, 0
-1.7174999999999994, 3.22281, 10
-1.7174999999999994, 3.22281, 20
-1.7174999999999994, 3.22281, 30
-1.7174999999999994, 3.22281, 40
-1.7174999999999994, 3.22281, 50
-1.7174999999999994, 3.22281, 60
-1.7174999999999994, 3.22281, 70
-1.7174999999999994, 3.22281, 80
-1.7174999999999994, 3.22281, 90
-1.7174999999999994, 3.22281, 100
-1.7174999999999994, 3.22281, 110
-1.7174999999999994, 3.22281, 120
-1.7174999999999994, 3.22281, 130
-1.7174999999999994, 3.22281, 140
-1.7174999999999994, 3.22281, 150
-1.7174999999999994, 3.22281, 160
-1.7174999999999994, 3.22281, 170
-1.7174999999999994, 3.22281, 180
-1.7174999999999994, 3.22281, 190
-1.7174999999999994, 3.22281, 200
-1.7174999999999994, 3.22281, 210
-1.7174999999999994, 3.22281, 220
-1.7174999999999994, 3.22281, 230
-1.7174999999999994, 3.22281, 240
-1.7174999999999994, 3.22281, 250
-1.7174999999999994, 3.22281, 260
-1.7174999999999994, 3.22281, 270
-1.7174999999999994, 3.22281, 280
-1.7174999999999994, 3.22281, 290
-1.7174999999999994, 3.22281, 300
-1.7174999999999994, 3.22281, 310
-1.7174999999999994, 3.22281, 320
-1.7174999999999994, 3.22281, 330
-1.7174999999999994, 3.22281, 340
-1.7174999999999994, 3.22281, 350
-1.6174999999999993, 3.22281, 0
-1.6174999999999993, 3.22281, 10
-1.6174999999999993, 3.22281, 20
-1.6174999999999993, 3.22281, 30
-1.6174999999999993, 3.22281, 40
-1.6174999999999993, 3.22281, 50
-1.6174999999999993, 3.22281, 60
-1.6174999999999993, 3.22281, 70
-1.6174999999999993, 3.22281, 80
-1.6174999999999993, 3.22281, 90
-1.6174999999999993, 3.22281, 100
-1.6174999999999993, 3.22281, 110
-1.6174999999999993, 3.22281, 120
-1.6174999999999993, 3.22281, 130
-1.6174999999999993, 3.22281, 140
-1.6174999999999993, 3.22281, 150
-1.6174999999999993, 3.22281, 160
-1.6174999999999993, 3.22281, 170
-1.6174999999999993, 3.22281, 180
-1.6174999999999993, 3.22281, 190
-1.6174999999999993, 3.22281, 200
-1.6174999999999993, 3.22281, 210
-1.6174999999999993, 3.22281, 220
-1.6174999999999993, 3.22281, 230
-1.6174999999999993, 3.22281, 240
-1.6174999999999993, 3.22281, 250
-1.6174999999999993, 3.22281, 260
-1.6174999999999993, 3.22281, 270
-1.6174999999999993, 3.22281, 280
-1.6174999999999993, 3.22281, 290
-1.6174999999999993, 3.22281, 300
-1.6174999999999993, 3.22281, 310
-1.6174999999999993, 3.22281, 320
-1.6174999999999993, 3.22281, 330
-1.6174999999999993, 3.22281, 340
-1.6174999999999993, 3.22281, 350
-1.5174999999999992, 3.22281, 0
-1.5174999999999992, 3.22281, 10
-1.5174999999999992, 3.22281, 20
-1.5174999999999992, 3.22281, 30
-1.5174999999999992, 3.22281, 40
-1.5174999999999992, 3.22281, 50
-1.5174999999999992, 3.22281, 60
-1.5174999999999992, 3.22281, 70
-1.5174999999999992, 3.22281, 80
-1.5174999999999992, 3.22281, 90
-1.5174999999999992, 3.22281, 100
-1.5174999999999992, 3.22281, 110
-1.5174999999999992, 3.22281, 120
-1.5174999999999992, 3.22281, 130
-1.5174999999999992, 3.22281, 140
-1.5174999999999992, 3.22281, 150
-1.5174999999999992, 3.22281, 160
-1.5174999999999992, 3.22281, 170
-1.5174999999999992, 3.22281, 180
-1.5174999999999992, 3.22281, 190
-1.5174999999999992, 3.22281, 200
-1.5174999999999992, 3.22281, 210
-1.5174999999999992, 3.22281, 220
-1.5174999999999992, 3.22281, 230
-1.5174999999999992, 3.22281, 240
-1.5174999999999992, 3.22281, 250
-1.5174999999999992, 3.22281, 260
-1.5174999999999992, 3.22281, 270
-1.5174999999999992, 3.22281, 280
-1.5174999999999992, 3.22281, 290
-1.5174999999999992, 3.22281, 300
-1.5174999999999992, 3.22281, 310
-1.5174999999999992, 3.22281, 320
-1.5174999999999992, 3.22281, 330
-1.5174999999999992, 3.22281, 340
-1.5174999999999992, 3.22281, 350
-1.417499999999999, 3.22281, 0
-1.417499999999999, 3.22281, 10
-1.417499999999999, 3.22281, 20
-1.417499999999999, 3.22281, 30
-1.417499999999999, 3.22281, 40
-1.417499999999999, 3.22281, 50
-1.417499999999999, 3.22281, 60
-1.417499999999999, 3.22281, 70
-1.417499999999999, 3.22281, 80
-1.417499999999999, 3.22281, 90
-1.417499999999999, 3.22281, 100
-1.417499999999999, 3.22281, 110
-1.417499999999999, 3.22281, 120
-1.417499999999999, 3.22281, 130
-1.417499999999999, 3.22281, 140
-1.417499999999999, 3.22281, 150
-1.417499999999999, 3.22281, 160
-1.417499999999999, 3.22281, 170
-1.417499999999999, 3.22281, 180
-1.417499999999999, 3.22281, 190
-1.417499999999999, 3.22281, 200
-1.417499999999999, 3.22281, 210
-1.417499999999999, 3.22281, 220
-1.417499999999999, 3.22281, 230
-1.417499999999999, 3.22281, 240
-1.417499999999999, 3.22281, 250
-1.417499999999999, 3.22281, 260
-1.417499999999999, 3.22281, 270
-1.417499999999999, 3.22281, 280
-1.417499999999999, 3.22281, 290
-1.417499999999999, 3.22281, 300
-1.417499999999999, 3.22281, 310
-1.417499999999999, 3.22281, 320
-1.417499999999999, 3.22281, 330
-1.417499999999999, 3.22281, 340
-1.417499999999999, 3.22281, 350
-1.317499999999999, 3.22281, 0
-1.317499999999999, 3.22281, 10
-1.317499999999999, 3.22281, 20
-1.317499999999999, 3.22281, 30
-1.317499999999999, 3.22281, 40
-1.317499999999999, 3.22281, 50
-1.317499999999999, 3.22281, 60
-1.317499999999999, 3.22281, 70
-1.317499999999999, 3.22281, 80
-1.317499999999999, 3.22281, 90
-1.317499999999999, 3.22281, 100
-1.317499999999999, 3.22281, 110
-1.317499999999999, 3.22281, 120
-1.317499999999999, 3.22281, 130
-1.317499999999999, 3.22281, 140
-1.317499999999999, 3.22281, 150
-1.317499999999999, 3.22281, 160
-1.317499999999999, 3.22281, 170
-1.317499999999999, 3.22281, 180
-1.317499999999999, 3.22281, 190
-1.317499999999999, 3.22281, 200
-1.317499999999999, 3.22281, 210
-1.317499999999999, 3.22281, 220
-1.317499999999999, 3.22281, 230
-1.317499999999999, 3.22281, 240
-1.317499999999999, 3.22281, 250
-1.317499999999999, 3.22281, 260
-1.317499999999999, 3.22281, 270
-1.317499999999999, 3.22281, 280
-1.317499999999999, 3.22281, 290
-1.317499999999999, 3.22281, 300
-1.317499999999999, 3.22281, 310
-1.317499999999999, 3.22281, 320
-1.317499999999999, 3.22281, 330
-1.317499999999999, 3.22281, 340
-1.317499999999999, 3.22281, 350
-1.217499999999999, 3.22281, 0
-1.217499999999999, 3.22281, 10
-1.217499999999999, 3.22281, 20
-1.217499999999999, 3.22281, 30
-1.217499999999999, 3.22281, 40
-1.217499999999999, 3.22281, 50
-1.217499999999999, 3.22281, 60
-1.217499999999999, 3.22281, 70
-1.217499999999999, 3.22281, 80
-1.217499999999999, 3.22281, 90
-1.217499999999999, 3.22281, 100
-1.217499999999999, 3.22281, 110
-1.217499999999999, 3.22281, 120
-1.217499999999999, 3.22281, 130
-1.217499999999999, 3.22281, 140
-1.217499999999999, 3.22281, 150
-1.217499999999999, 3.22281, 160
-1.217499999999999, 3.22281, 170
-1.217499999999999, 3.22281, 180
-1.217499999999999, 3.22281, 190
-1.217499999999999, 3.22281, 200
-1.217499999999999, 3.22281, 210
-1.217499999999999, 3.22281, 220
-1.217499999999999, 3.22281, 230
-1.217499999999999, 3.22281, 240
-1.217499999999999, 3.22281, 250
-1.217499999999999, 3.22281, 260
-1.217499999999999, 3.22281, 270
-1.217499999999999, 3.22281, 280
-1.217499999999999, 3.22281, 290
-1.217499999999999, 3.22281, 300
-1.217499999999999, 3.22281, 310
-1.217499999999999, 3.22281, 320
-1.217499999999999, 3.22281, 330
-1.217499999999999, 3.22281, 340
-1.217499999999999, 3.22281, 350
-1.1174999999999988, 3.22281, 0
-1.1174999999999988, 3.22281, 10
-1.1174999999999988, 3.22281, 20
-1.1174999999999988, 3.22281, 30
-1.1174999999999988, 3.22281, 40
-1.1174999999999988, 3.22281, 50
-1.1174999999999988, 3.22281, 60
-1.1174999999999988, 3.22281, 70
-1.1174999999999988, 3.22281, 80
-1.1174999999999988, 3.22281, 90
-1.1174999999999988, 3.22281, 100
-1.1174999999999988, 3.22281, 110
-1.1174999999999988, 3.22281, 120
-1.1174999999999988, 3.22281, 130
-1.1174999999999988, 3.22281, 140
-1.1174999999999988, 3.22281, 150
-1.1174999999999988, 3.22281, 160
-1.1174999999999988, 3.22281, 170
-1.1174999999999988, 3.22281, 180
-1.1174999999999988, 3.22281, 190
-1.1174999999999988, 3.22281, 200
-1.1174999999999988, 3.22281, 210
-1.1174999999999988, 3.22281, 220
-1.1174999999999988, 3.22281, 230
-1.1174999999999988, 3.22281, 240
-1.1174999999999988, 3.22281, 250
-1.1174999999999988, 3.22281, 260
-1.1174999999999988, 3.22281, 270
-1.1174999999999988, 3.22281, 280
-1.1174999999999988, 3.22281, 290
-1.1174999999999988, 3.22281, 300
-1.1174999999999988, 3.22281, 310
-1.1174999999999988, 3.22281, 320
-1.1174999999999988, 3.22281, 330
-1.1174999999999988, 3.22281, 340
-1.1174999999999988, 3.22281, 350
-1.0174999999999987, 3.22281, 0
-1.0174999999999987, 3.22281, 10
-1.0174999999999987, 3.22281, 20
-1.0174999999999987, 3.22281, 30
-1.0174999999999987, 3.22281, 40
-1.0174999999999987, 3.22281, 50
-1.0174999999999987, 3.22281, 60
-1.0174999999999987, 3.22281, 70
-1.0174999999999987, 3.22281, 80
-1.0174999999999987, 3.22281, 90
-1.0174999999999987, 3.22281, 100
-1.0174999999999987, 3.22281, 110
-1.0174999999999987, 3.22281, 120
-1.0174999999999987, 3.22281, 130
-1.0174999999999987, 3.22281, 140
-1.0174999999999987, 3.22281, 150
-1.0174999999999987, 3.22281, 160
-1.0174999999999987, 3.22281, 170
-1.0174999999999987, 3.22281, 180
-1.0174999999999987, 3.22281, 190
-1.0174999999999987, 3.22281, 200
-1.0174999999999987, 3.22281, 210
-1.0174999999999987, 3.22281, 220
-1.0174999999999987, 3.22281, 230
-1.0174999999999987, 3.22281, 240
-1.0174999999999987, 3.22281, 250
-1.0174999999999987, 3.22281, 260
-1.0174999999999987, 3.22281, 270
-1.0174999999999987, 3.22281, 280
-1.0174999999999987, 3.22281, 290
-1.0174999999999987, 3.22281, 300
-1.0174999999999987, 3.22281, 310
-1.0174999999999987, 3.22281, 320
-1.0174999999999987, 3.22281, 330
-1.0174999999999987, 3.22281, 340
-1.0174999999999987, 3.22281, 350
-0.9174999999999988, 3.22281, 0
-0.9174999999999988, 3.22281, 10
-0.9174999999999988, 3.22281, 20
-0.9174999999999988, 3.22281, 30
-0.9174999999999988, 3.22281, 40
-0.9174999999999988, 3.22281, 50
-0.9174999999999988, 3.22281, 60
-0.9174999999999988, 3.22281, 70
-0.9174999999999988, 3.22281, 80
-0.9174999999999988, 3.22281, 90
-0.9174999999999988, 3.22281, 100
-0.9174999999999988, 3.22281, 110
-0.9174999999999988, 3.22281, 120
-0.9174999999999988, 3.22281, 130
-0.9174999999999988, 3.22281, 140
-0.9174999999999988, 3.22281, 150
-0.9174999999999988, 3.22281, 160
-0.9174999999999988, 3.22281, 170
-0.9174999999999988, 3.22281, 180
-0.9174999999999988, 3.22281, 190
-0.9174999999999988, 3.22281, 200
-0.9174999999999988, 3.22281, 210
-0.9174999999999988, 3.22281, 220
-0.9174999999999988, 3.22281, 230
-0.9174999999999988, 3.22281, 240
-0.9174999999999988, 3.22281, 250
-0.9174999999999988, 3.22281, 260
-0.9174999999999988, 3.22281, 270
-0.9174999999999988, 3.22281, 280
-0.9174999999999988, 3.22281, 290
-0.9174999999999988, 3.22281, 300
-0.9174999999999988, 3.22281, 310
-0.9174999999999988, 3.22281, 320
-0.9174999999999988, 3.22281, 330
-0.9174999999999988, 3.22281, 340
-0.9174999999999988, 3.22281, 350
-0.8174999999999988, 3.22281, 0
-0.8174999999999988, 3.22281, 10
-0.8174999999999988, 3.22281, 20
-0.8174999999999988, 3.22281, 30
-0.8174999999999988, 3.22281, 40
-0.8174999999999988, 3.22281, 50
-0.8174999999999988, 3.22281, 60
-0.8174999999999988, 3.22281, 70
-0.8174999999999988, 3.22281, 80
-0.8174999999999988, 3.22281, 90
-0.8174999999999988, 3.22281, 100
-0.8174999999999988, 3.22281, 110
-0.8174999999999988, 3.22281, 120
-0.8174999999999988, 3.22281, 130
-0.8174999999999988, 3.22281, 140
-0.8174999999999988, 3.22281, 150
-0.8174999999999988, 3.22281, 160
-0.8174999999999988, 3.22281, 170
-0.8174999999999988, 3.22281, 180
-0.8174999999999988, 3.22281, 190
-0.8174999999999988, 3.22281, 200
-0.8174999999999988, 3.22281, 210
-0.8174999999999988, 3.22281, 220
-0.8174999999999988, 3.22281, 230
-0.8174999999999988, 3.22281, 240
-0.8174999999999988, 3.22281, 250
-0.8174999999999988, 3.22281, 260
-0.8174999999999988, 3.22281, 270
-0.8174999999999988, 3.22281, 280
-0.8174999999999988, 3.22281, 290
-0.8174999999999988, 3.22281, 300
-0.8174999999999988, 3.22281, 310
-0.8174999999999988, 3.22281, 320
-0.8174999999999988, 3.22281, 330
-0.8174999999999988, 3.22281, 340
-0.8174999999999988, 3.22281, 350
-0.7174999999999988, 3.22281, 0
-0.7174999999999988, 3.22281, 10
-0.7174999999999988, 3.22281, 20
-0.7174999999999988, 3.22281, 30
-0.7174999999999988, 3.22281, 40
-0.7174999999999988, 3.22281, 50
-0.7174999999999988, 3.22281, 60
-0.7174999999999988, 3.22281, 70
-0.7174999999999988, 3.22281, 80
-0.7174999999999988, 3.22281, 90
-0.7174999999999988, 3.22281, 100
-0.7174999999999988, 3.22281, 110
-0.7174999999999988, 3.22281, 120
-0.7174999999999988, 3.22281, 130
-0.7174999999999988, 3.22281, 140
-0.7174999999999988, 3.22281, 150
-0.7174999999999988, 3.22281, 160
-0.7174999999999988, 3.22281, 170
-0.7174999999999988, 3.22281, 180
-0.7174999999999988, 3.22281, 190
-0.7174999999999988, 3.22281, 200
-0.7174999999999988, 3.22281, 210
-0.7174999999999988, 3.22281, 220
-0.7174999999999988, 3.22281, 230
-0.7174999999999988, 3.22281, 240
-0.7174999999999988, 3.22281, 250
-0.7174999999999988, 3.22281, 260
-0.7174999999999988, 3.22281, 270
-0.7174999999999988, 3.22281, 280
-0.7174999999999988, 3.22281, 290
-0.7174999999999988, 3.22281, 300
-0.7174999999999988, 3.22281, 310
-0.7174999999999988, 3.22281, 320
-0.7174999999999988, 3.22281, 330
-0.7174999999999988, 3.22281, 340
-0.7174999999999988, 3.22281, 350
-0.6174999999999988, 3.22281, 0
-0.6174999999999988, 3.22281, 10
-0.6174999999999988, 3.22281, 20
-0.6174999999999988, 3.22281, 30
-0.6174999999999988, 3.22281, 40
-0.6174999999999988, 3.22281, 50
-0.6174999999999988, 3.22281, 60
-0.6174999999999988, 3.22281, 70
-0.6174999999999988, 3.22281, 80
-0.6174999999999988, 3.22281, 90
-0.6174999999999988, 3.22281, 100
-0.6174999999999988, 3.22281, 110
-0.6174999999999988, 3.22281, 120
-0.6174999999999988, 3.22281, 130
-0.6174999999999988, 3.22281, 140
-0.6174999999999988, 3.22281, 150
-0.6174999999999988, 3.22281, 160
-0.6174999999999988, 3.22281, 170
-0.6174999999999988, 3.22281, 180
-0.6174999999999988, 3.22281, 190
-0.6174999999999988, 3.22281, 200
-0.6174999999999988, 3.22281, 210
-0.6174999999999988, 3.22281, 220
-0.6174999999999988, 3.22281, 230
-0.6174999999999988, 3.22281, 240
-0.6174999999999988, 3.22281, 250
-0.6174999999999988, 3.22281, 260
-0.6174999999999988, 3.22281, 270
-0.6174999999999988, 3.22281, 280
-0.6174999999999988, 3.22281, 290
-0.6174999999999988, 3.22281, 300
-0.6174999999999988, 3.22281, 310
-0.6174999999999988, 3.22281, 320
-0.6174999999999988, 3.22281, 330
-0.6174999999999988, 3.22281, 340
-0.6174999999999988, 3.22281, 350
-0.5174999999999988, 3.22281, 0
-0.5174999999999988, 3.22281, 10
-0.5174999999999988, 3.22281, 20
-0.5174999999999988, 3.22281, 30
-0.5174999999999988, 3.22281, 40
-0.5174999999999988, 3.22281, 50
-0.5174999999999988, 3.22281, 60
-0.5174999999999988, 3.22281, 70
-0.5174999999999988, 3.22281, 80
-0.5174999999999988, 3.22281, 90
-0.5174999999999988, 3.22281, 100
-0.5174999999999988, 3.22281, 110
-0.5174999999999988, 3.22281, 120
-0.5174999999999988, 3.22281, 130
-0.5174999999999988, 3.22281, 140
-0.5174999999999988, 3.22281, 150
-0.5174999999999988, 3.22281, 160
-0.5174999999999988, 3.22281, 170
-0.5174999999999988, 3.22281, 180
-0.5174999999999988, 3.22281, 190
-0.5174999999999988, 3.22281, 200
-0.5174999999999988, 3.22281, 210
-0.5174999999999988, 3.22281, 220
-0.5174999999999988, 3.22281, 230
-0.5174999999999988, 3.22281, 240
-0.5174999999999988, 3.22281, 250
-0.5174999999999988, 3.22281, 260
-0.5174999999999988, 3.22281, 270
-0.5174999999999988, 3.22281, 280
-0.5174999999999988, 3.22281, 290
-0.5174999999999988, 3.22281, 300
-0.5174999999999988, 3.22281, 310
-0.5174999999999988, 3.22281, 320
-0.5174999999999988, 3.22281, 330
-0.5174999999999988, 3.22281, 340
-0.5174999999999988, 3.22281, 350
-0.41749999999999887, 3.22281, 0
-0.41749999999999887, 3.22281, 10
-0.41749999999999887, 3.22281, 20
-0.41749999999999887, 3.22281, 30
-0.41749999999999887, 3.22281, 40
-0.41749999999999887, 3.22281, 50
-0.41749999999999887, 3.22281, 60
-0.41749999999999887, 3.22281, 70
-0.41749999999999887, 3.22281, 80
-0.41749999999999887, 3.22281, 90
-0.41749999999999887, 3.22281, 100
-0.41749999999999887, 3.22281, 110
-0.41749999999999887, 3.22281, 120
-0.41749999999999887, 3.22281, 130
-0.41749999999999887, 3.22281, 140
-0.41749999999999887, 3.22281, 150
-0.41749999999999887, 3.22281, 160
-0.41749999999999887, 3.22281, 170
-0.41749999999999887, 3.22281, 180
-0.41749999999999887, 3.22281, 190
-0.41749999999999887, 3.22281, 200
-0.41749999999999887, 3.22281, 210
-0.41749999999999887, 3.22281, 220
-0.41749999999999887, 3.22281, 230
-0.41749999999999887, 3.22281, 240
-0.41749999999999887, 3.22281, 250
-0.41749999999999887, 3.22281, 260
-0.41749999999999887, 3.22281, 270
-0.41749999999999887, 3.22281, 280
-0.41749999999999887, 3.22281, 290
-0.41749999999999887, 3.22281, 300
-0.41749999999999887, 3.22281, 310
-0.41749999999999887, 3.22281, 320
-0.41749999999999887, 3.22281, 330
-0.41749999999999887, 3.22281, 340
-0.41749999999999887, 3.22281, 350
-0.3174999999999989, 3.22281, 0
-0.3174999999999989, 3.22281, 10
-0.3174999999999989, 3.22281, 20
-0.3174999999999989, 3.22281, 30
-0.3174999999999989, 3.22281, 40
-0.3174999999999989, 3.22281, 50
-0.3174999999999989, 3.22281, 60
-0.3174999999999989, 3.22281, 70
-0.3174999999999989, 3.22281, 80
